latitude,longitude
38.7898331,-122.7699966
61.0776,-149.557
52.5627,-176.1644
53.9341,-166.3513
37.3561,-117.1291
37.3677,-117.1253
38.8011665,-122.7348328
12.9887,145.6885
37.3208,-114.6625
41.5638333,-111.7006667
13.0259,146.0826
63.4924,-146.6797
36.1905,-117.8701667
38.8186667,-122.7613333
18.5778,-68.7734
56.5691,-156.3968
50.5481,-175.5315
34.427,-118.6413333
-5.9787,130.5954
46.2695,151.8961
36.3916,-98.6607
38.8193333,-122.7835
33.5743333,-115.902
1.5219,-90.8522
37.2955,-121.6746667
61.3166,-152.2701
45.3338,-112.6086
62.1386,-150.6618
63.2733,-151.1549
37.1107,-116.7448
33.776,-115.7135
37.4326667,-118.5701667
37.6456,-115.0316
38.8145,-122.8206667
37.429,-118.5701667
37.3465,-113.8025
38.793,-122.8046667
38.8395004,-122.8258362
1.5568,-90.8318
19.8763333,-155.2253333
19.4074993,-155.2806702
54.015,-163.6822
34.1055,-116.9445
63.5234,-151.06
33.6005,-116.8155
38.7435,-122.918
-2.5613,67.942
59.8356,-152.0949
39.162,-123.1641667
44.8678,-113.7588
39.0576,-118.95
-36.2474,-100.5441
13.1177,145.9385
36.0003333,-117.4251667
19.4156667,-155.634
53.6891,-164.9876
58.1539,-151.2443
61.4222,-151.4787
63.5383,-147.4145
37.656,-118.8246667
37.6523333,-118.8278333
60.014,-147.5386
36.1843333,-117.8851667
33.5131667,-116.5016667
61.4107,-149.9909
37.5723333,-118.8318333
62.4204,-142.5301
65.4722,-154.4437
60.1999,-141.3889
37.653,-118.8228333
33.5253333,-116.736
33.708,-116.7568333
61.4127,-146.6061
57.315,-137.4195
54.7666,-161.932
33.489,-116.4411667
33.4911667,-116.439
36.1273333,-117.8548333
31.6175,-116.0356667
33.5216667,-116.7361667
63.0744,-150.7134
60.0789,-142.604
61.6287,-146.4678
2.4663,128.2601
39.3513,-120.0102
36.1256667,-117.8556667
63.2056,-151.3482
39.3496,-120.0032
36.1268333,-117.8546667
36.1305,-117.8628333
33.376,-116.8695
36.1315,-117.8635
36.1306667,-117.8565
37.6558333,-118.8268333
41.5324,142.0004
18.2495,-66.8564
33.782,-115.7096667
51.4917,-178.3841
36.1813333,-117.8908333
36.5446667,-121.1316667
17.4601,-63.5615
36.1836667,-117.8878333
36.1856667,-117.8881667
-24.7053,179.8393
38.0351667,-118.825
33.2921667,-116.7431667
60.2476,-141.5237
38.8146667,-122.8209991
62.9362,-149.6723
64.3374,-150.697
34.0401667,-117.1033333
40.6196667,-122.2141667
33.2148333,-116.7388333
19.4036674,-155.2700043
37.2353,-97.9531
38.8131676,-122.8218307
39.3464,-120.0045
59.8864,-152.7834
36.699,-116.3188
59.92,-153.4489
42.4003333,-120.284
35.8601667,-117.691
47.9391667,-121.5575
34.5175,-118.9271667
47.9326667,-121.5648333
60.3517,-149.4658
36.5034,70.7731
60.4791,-147.3665
39.3512,-120.0026
40.5675,-124.4406667
33.784,-116.1686667
65.1616,-148.9587
33.5973333,-116.8138333
52.3858,-171.5786
60.647,-149.4283
42.0244,-120.2023
60.0239,-152.9738
39.4585,-122.9461667
62.1527,-148.9878
53.9525,-164.5717
44.5913333,-111.1663333
36.7263,-115.9311
36.9484,-117.6328
36.9455,-117.6356
41.9041,-119.6429
36.1853333,-117.888
41.9409,-119.7231
41.9522,-119.7278
61.3306,-146.9258
51.4506,178.8259
38.8191667,-122.7926667
-24.2461,-67.3316
38.8251667,-122.7786667
51.6571,-178.1296
63.7014,-148.4435
61.3884,-140.308
51.6669,178.4656
37.4741667,-118.8428333
33.7861667,-116.1743333
19.0908337,-155.427002
32.9275,-116.2471667
38.8088341,-122.8233337
36.1301667,-117.8543333
33.7856667,-115.708
37.9408333,-122.0683333
58.0088,-153.747
38.8076668,-122.80233
60.201,-152.794
57.9997,-157.0596
62.1009,-148.2062
39.3467,-120.007
62.5696,-152.2449
60.085,-141.6359
37.1695,-117.2525
33.162,-116.5361667
65.0066,-147.3438
51.4148,-174.6969
63.3073,-150.9456
63.5236,-151.1174
38.7879982,-122.7503357
38.8255,-122.851
35.9516667,-119.9576667
33.7848333,-116.1673333
51.5807,-179.9346
51.6907,-176.6021
38.8135,-122.8133333
33.7816667,-116.1678333
36.7789,-115.9564
33.7873333,-116.1698333
37.1452,-117.252
38.7911667,-122.7628333
62.5317,-152.0995
38.8416672,-122.838501
38.3879,-118.5254
51.7685,-177.0146
38.388,-118.5087
38.3921,-118.6052
33.782,-116.1665
36.3156,-116.8354
33.786,-115.7096667
48.0015,-122.8688333
35.8598333,-117.6876667
61.9817,-150.3876
35.8618333,-117.6893333
60.7611,-152.3772
38.0283,-118.8781
-29.0315,-67.3224
52.4565,-174.6978
37.0616,-117.1653
33.7753333,-115.712
63.9174,-148.9004
38.0384,-118.895
36.8465,-97.7934
36.8408,-97.8169
33.7825,-115.7083333
64.4585,-148.3434
18.0993,-66.5302
61.9339,-150.4732
33.5903333,-116.8148333
18.8661,-64.4489
38.8160019,-122.8010025
51.6981,-175.373
26.5704,126.1878
60.6817,-149.3947
36.1895,-117.8913333
37.6503333,-118.8238333
38.1598,-118.2184
36.4668333,-121.0466667
37.8963,-116.1535
36.085,-120.6703333
37.6523333,-118.8261667
37.967,-116.2472
35.8616667,-117.6918333
19.2891667,-155.388
38.8424988,-122.8404999
36.7007,-116.3128
60.3731,-151.1656
46.755,-122.4358333
63.4921,-147.5623
37.2945,-121.6726667
62.1472,-148.9466
1.5836,-90.7599
61.5713,-151.7006
37.3357,-117.139
62.0362,-150.5895
38.7355,-122.7268333
39.1337,-119.6107
62.0913,-145.5155
56.5673,-156.5163
36.6255,-116.9433333
36.5475,-121.1291667
33.7866667,-116.1701667
56.4143,-169.9692
34.2165,-117.45
38.7591667,-122.7283333
35.6938,-97.4193
59.7491,-153.4006
51.5158,-173.2983
61.0654,-148.3686
64.8871,-154.5786
36.6665,-121.296
33.7856667,-116.1686667
36.6575,-121.2805
33.788,-116.1728333
38.8011665,-122.8099976
44.5815,-110.6695
44.5853333,-110.6436667
61.5839,-148.7729
44.5813333,-110.6588333
11.9966,143.9874
62.7909,-152.6699
33.3143333,-116.2925
36.2024,-97.3397
38.8241,-119.6311
63.1863,-150.5751
40.0986,-119.6837
37.3154,-114.6456
56.4253,-157.1487
34.0088333,-117.2116667
64.2917,-152.4585
36.1326667,-117.9693333
34.2726667,-117.0165
56.5393,-156.4245
37.6271667,-118.8246667
10.8139,126.1088
46.268,-122.0681667
33.7825,-115.708
59.1946,-152.6891
38.801,-122.8035
38.6474,-119.8451
19.307333,-155.2168274
58.7258,-155.1466
52.3602,-173.1041
63.5642,-147.4107
63.0672,-150.4239
60.8039,-152.2901
36.6661667,-121.2906667
36.6673333,-121.2928333
36.664,-121.2951667
36.6661667,-121.2913333
38.8296667,-122.7486667
63.5853,-150.8104
37.6511667,-118.8251667
37.5201667,-118.8206667
60.9093,-150.3218
34.8393333,-119.0875
62.3339,-151.5092
63.2639,-151.0534
19.4080009,-155.2814941
39.506,-119.9463
62.4448,-151.9351
44.4381,-114.078
61.1632,-150.3475
63.6742,-152.4035
38.8224983,-122.8248367
33.2731667,-116.4165
60.2589,-141.629
10.3061,-73.3231
60.072,-152.3019
36.9206,-97.6272
44.593,-111.1665
37.6516667,-118.8246667
60.1585,-153.258
64.6185,-148.1507
38.037,-118.8263333
61.9306,-149.2588
60.0699,-149.378
53.4717,-165.0128
38.8925,-122.9051667
39.1216667,-123.0636667
64.6801,-149.6458
34.2743333,-117.0171667
38.8076667,-122.8028333
33.6335,-116.7566667
38.8411674,-122.831337
19.0851669,-155.4658356
54.4009,-162.3989
51.482,-179.8008
63.0797,-151.4624
33.7525,-117.5361667
38.8185005,-122.8176651
64.997,-145.6899
59.542,-152.1635
33.3193333,-116.2816667
52.1515,-175.4996
40.0661,-119.6567
39.4034,-119.8161
60.1294,-153.1193
61.6988,-150.1978
38.8363333,-122.8008333
37.548,-118.8778333
63.5302,-151.1083
59.9467,-150.1185
38.058,-118.8628
55.158,165.2671
38.8075,-122.8241667
64.8829,-154.8047
33.3233333,-116.3148333
62.6345,-149.4557
57.0869,-155.3778
63.4861,-151.1837
42.3863,-120.3231
59.6972,-152.8973
33.969,-117.2153333
36.6119,-116.2908
45.3735,-121.7078333
45.3825,-121.5696667
38.8216667,-122.7973328
38.3824,-118.6098
64.9601,-147.7251
63.3456,-147.1166
33.4958333,-116.4203333
-6.6495,-81.0552
19.7315,-65.9263
36.4668333,-121.0448333
58.1882,-155.3352
34.1028333,-117.3051667
36.4688333,-121.049
53.3712,-169.7752
33.1921667,-116.0255
62.9038,-150.8594
60.6368,-151.8449
63.3756,-150.4316
60.327,-152.01
33.9866667,-116.6911667
35.4358333,-119.9976667
52.1244,-171.5799
36.0841667,-120.6733333
37.315,-114.6447
56.8924,-155.819
33.9168333,-118.297
33.5266667,-116.5198333
58.1718,-155.3643
13.9687,145.0128
39.8025,-120.3378333
38.835,-122.876
64.5287,-147.167
38.8144989,-122.824501
38.7898331,-122.800499
61.9314,-148.933
52.8837,-167.9668
36.7248,-115.9361
35.7206667,-121.0651667
38.8181667,-122.7618333
57.0051,-155.5398
34.3046667,-116.9708333
38.8349991,-122.8000031
64.4086,-147.7176
34.3071667,-116.9695
36.4266667,-117.8685
18.1275,-66.0751
-28.2667,-71.3794
63.2444,-151.3615
39.1965,-123.3483333
38.8338333,-122.7981667
38.8336667,-122.7986667
63.2822,-150.9759
60.4383,-147.7926
44.7208,-112.2035
33.4726667,-116.5626667
-15.1401,-177.4498
36.7246,-116.3096
62.9096,-148.6599
33.0676667,-116.192
56.6256,-156.3001
53.5641,-165.1489
33.0673333,-116.184
63.5656,-150.7676
57.3692,-155.2505
67.9603,-148.3923
35.9942,-116.1035
46.1988333,-122.1775
63.2489,-150.4728
35.998,-117.9416667
61.9627,-149.8935
52.4252,-173.6435
33.4546667,-116.556
60.2085,-153.0037
48.3571667,-122.2331667
39.9915,-119.5751
-19.9825,-70.9777
33.53,-116.7331667
38.0543,-118.9595
63.0694,-151.2938
53.5649,-165.1291
38.7428333,-122.9788333
12.1087,144.0313
39.9938,-119.5761
51.1434,-177.6923
39.9881,-119.5828
39.9873,-119.5881
39.9899,-119.5891
43.5069,144.0246
38.817,-122.8245
33.6608333,-116.6906667
40.216,-121.1523333
33.9731667,-117.2175
39.9493,-120.7357
59.4933,-153.3206
38.8361667,-122.782
62.365,-149.1537
37.6533333,-118.8268333
37.6521667,-118.8255
38.8371658,-122.7835007
38.8361664,-122.7828369
64.9901,-147.3783
19.9570007,-155.1068268
64.5451,-147.1602
39.6035,-119.4438
63.5284,-150.8069
33.638,-116.7081667
-5.454,152.8698
52.0839,-175.6911
36.6787,-116.2101
61.3915,-140.3185
35.9936667,-120.8751667
38.8416672,-122.8349991
38.8295,-122.78
6.4957,-82.5227
36.0048333,-120.5755
36.0031667,-120.5788333
62.3415,-149.8798
36.081,-117.4835
61.3848,-140.3163
36.0073333,-120.5661667
36.6575,-121.2826667
61.3944,-140.3102
61.3865,-140.3168
51.4491,-175.9371
61.509,-149.4776
51.4414,-176.4936
61.3961,-140.3881
49.4691667,-120.5098333
61.3965,-140.3146
38.811,-122.8243333
39.6633,-119.6937
38.432,-122.2413333
37.308,-114.6491
61.4384,-150.0711
37.6575,-118.943
42.3869,-120.3309
51.8434,178.4991
62.124,-149.5555
-2.2778,138.8712
63.0551,-151.5788
46.8383333,-121.9566667
62.8544,-150.8064
61.1557,-151.0621
34.0353333,-116.8071667
38.786335,-122.7498322
36.911,-116.2635
35.5478,-116.2112
38.8066667,-122.7718333
38.7938347,-122.7783356
38.7816658,-122.7566681
34.0448333,-117.0908333
37.1519,-117.252
64.7809,-148.8783
53.2446,-160.8879
61.9803,-150.8702
33.7888333,-115.7106667
32.9368,-88.004
60.3544,-142.0144
54.3754,-161.5037
38.841835,-122.8263321
18.1037,-66.623
65.3218,-133.6666
38.7816658,-122.7558365
60.5063,-152.5103
51.473,-176.5043
38.8183333,-122.7828333
34.7223333,-120.4623333
64.5215,-152.4351
39.9145,-122.858
51.1986,-177.9157
60.0582,-151.5114
51.6819,-172.8948
38.8061667,-122.8258333
36.248,-97.5378
38.8084984,-122.8231659
38.8095016,-122.824501
38.4291,-119.318
61.2947,-146.7755
36.6245,-121.0838333
62.5651,-152.1343
38.8091667,-122.8251667
63.2594,-151.4611
38.7993333,-122.7995
38.8066667,-122.8228333
33.9773333,-116.894
37.561,-118.872
44.8055,-111.529
36.7271,-116.295
39.7001,-120.2389
33.7841667,-115.7076667
38.0451,-119.0156
53.2168,-166.7897
34.0356667,-116.7663333
38.802,-122.7968333
61.46,-146.6284
62.5148,-150.2786
33.471,-116.5711667
51.5884,-176.4078
37.1646,-117.2605
63.3562,-149.7125
36.7713,-115.9684
51.7574,178.5794
33.4588333,-116.362
36.6581667,-121.2791667
64.8062,-147.2662
60.0149,-152.4149
62.1788,-148.4736
56.7122,-156.6895
44.5756,-114.3051
16.164,-94.5623
33.9186667,-118.2986667
62.0209,-151.0296
38.2001667,-113.0061667
56.8851,-154.7485
36.2367,-96.7535
33.2933333,-116.7428333
18.0611,-66.8369
37.6525,-118.8255
36.0473333,-120.6153333
53.5615,-165.3521
37.4843333,-118.7888333
36.0456667,-120.6181667
38.8046667,-122.788
38.806,-122.7906667
63.2183,-152.2446
38.7871666,-122.7513351
59.6573,-152.8046
38.8424988,-122.8296661
33.7806667,-115.7098333
36.2036667,-118.2108333
61.0175,-151.5534
40.803,-123.097
14.9634,119.7915
62.9338,-149.529
36.6675,-121.2936667
36.6686667,-121.2933333
62.9168,-149.231
34.0155,-117.2123333
13.092,-88.801
33.9523333,-116.7521667
37.2807,-116.0202
37.3741,-117.124
38.8413315,-122.8021698
38.7578316,-122.7210007
33.2446667,-115.996
37.4821,-113.9142
63.1629,-148.9886
38.8351667,-111.4063333
37.346,-117.1274
61.6836,-148.0475
62.6829,-150.6746
57.8213,-156.237
40.3448333,-124.6698333
61.1491,-150.7212
34.5268333,-118.8881667
35.565,-120.2773333
36.668,-121.2936667
37.3403,-117.1286
37.3336,-117.1042
52.0524,-175.1285
36.2703333,-83.6813333
37.3277,-114.6451
61.5783,-140.4163
33.5978333,-116.812
37.423,-117.0064
60.003,-152.2218
33.5891667,-116.8186667
60.1341,-151.2869
63.0606,-149.2897
34.057,-117.2653333
64.077,-152.4151
52.2819,-173.4343
33.2428,139.1552
60.6234,-150.8078
37.444,-114.1666
64.5055,-149.5208
63.2596,-151.2022
19.0781,-66.504
34.1403333,-117.4308333
61.6564,-149.9909
62.2311,-148.0475
63.5087,-147.8487
64.7923,-149.4603
62.6349,-151.8934
63.5491,-151.079
64.8316,-148.7464
51.6456,178.8823
60.7864,-147.324
5.9559,116.6079
64.7709,-149.4779
35.8606667,-117.688
39.2946667,-123.3943333
60.9654,-151.4806
38.7981682,-122.7570038
37.5506667,-118.7938333
44.625,-110.9905
56.3271,164.2352
33.8898333,-116.2025
34.1293333,-117.4151667
38.809166,-122.8151703
44.745,-114.5626
61.1783,-151.0365
36.8596,-117.7922
60.4093,-152.1887
37.5038333,-118.8176667
33.5906667,-116.8163333
36.4306667,-120.9815
33.9751667,-117.2246667
62.951,-148.1892
36.4313333,-120.9783333
37.47,-118.7986667
63.4453,-148.5537
34.13,-117.4166667
59.9395,-152.7972
38.8291664,-122.7998352
33.4163333,-116.3541667
-6.2483,130.1613
46.2005,-122.1821667
20.347,-155.0891667
46.2001667,-122.1791667
63.2356,-150.7833
36.4361667,-120.9796667
59.874,-139.2076
46.1988333,-122.1775
61.5649,-146.3667
38.8074989,-122.7935028
34.0971667,-117.3111667
38.8123322,-122.7878342
61.9813,-147.6446
60.348,-151.8977
34.11,-117.3143333
59.8602,-139.2134
19.5083332,-155.4628296
62.6847,-148.395
38.822834,-122.8078308
46.5991667,-119.8585
59.8682,-139.2315
60.0136,-151.7964
33.9788333,-117.2085
46.7181667,-124.2695
46.6641667,-122.6156667
60.2114,-141.2616
37.2608,-97.922
37.2171,-97.9694
36.3058333,-89.5086667
64.9876,-147.3944
38.524,-122.5945
33.783,-115.707
33.9668333,-116.9638333
37.2214,-97.9528
63.4369,-147.6832
33.6843333,-116.7166667
33.4776667,-116.5665
61.7079,-151.3284
15.308,147.1194
33.9178333,-118.2898333
51.2236,-178.6616
33.164,-116.0355
34.18,-117.0443333
38.8246651,-122.8430023
49.417,-120.557
62.6981,-149.4241
36.6991,-116.3196
36.188,-117.8871667
33.6826667,-117.2555
62.9313,-149.3631
44.8088,-111.5276
38.7886667,-122.7275
61.3145,-149.617
38.3856,-118.5718
59.5476,-152.0384
37.3424,-117.1215
-34.8633,-107.5445
50.038,-178.6364
60.5407,-152.3253
59.5572,-153.3664
19.138,-66.8308
19.2092,-67.3861
38.8223343,-122.7628326
39.1273,-119.404
39.1299,-119.4053
62.2425,-153.3821
64.5283,-149.3006
36.1659,-96.9835
62.32,-148.7008
33.0578333,-114.9866667
38.8250008,-122.7979965
47.8236667,-120.5753333
36.6636,-98.2951
61.3173,-140.9873
63.5132,-151.2682
63.6899,-149.4375
35.053,-118.3451667
33.274,-116.7741667
59.8437,-150.7528
35.8583333,-117.693
35.8583333,-117.6871667
48.2878333,-122.0778333
63.1783,-150.4303
38.7936668,-122.8174973
38.8095016,-122.8203354
36.9582,-116.3208
37.3263333,-122.104
-17.927,-172.399
65.1486,-148.5523
46.0225,-123.236
38.8361664,-122.8085022
38.3887,-118.586
36.457,-117.6366667
-9.3392,111.4916
36.6135,-116.2916
61.6608,-149.9049
35.8483333,-117.6798333
35.8531667,-117.6808333
60.0586,-153.1124
34.6268333,-117.2843333
37.3347,-117.1286
64.7196,-148.9926
36.6995,-116.3178
38.8336667,-122.8091667
52.201,-176.0375
44.6323333,-110.7023333
44.621,-110.6923333
60.1946,-151.1323
35.4803333,-120.8136667
35.5073333,-120.85
34.0133333,-117.1898333
61.5459,-146.4327
62.4686,-150.9931
-37.1519,78.1341
50.2615,179.1258
40.4651667,-122.0435
33.2968333,-116.7345
-56.3388,-26.9232
61.6416,-149.5396
34.1036667,-116.6165
53.7495,-164.0644
46.7485,-121.8995
53.7361,-164.0627
36.3163,-97.5316
39.1475,-123.5238333
38.8339996,-122.800499
34.0883333,-117.3
62.2478,-150.2259
37.5533333,-118.8563333
19.0648,-68.0485
36.5288333,-121.0915
38.8036652,-122.8195038
35.3118333,-118.5956667
33.4158333,-116.8628333
63.4836,-147.4576
60.1411,-152.5317
38.8230019,-122.7623367
45.3815,-121.7133333
39.1458333,-123.5176667
53.7867,-164.1518
58.9247,-137.1116
36.6994,-116.3104
38.8221664,-122.7661667
36.7021,-116.3141
37.3363,-117.1368
35.8611667,-117.6898333
19.4860001,-155.4303284
37.3113,-114.639
51.2412,-177.9776
18.5641,-68.0955
35.8616667,-117.6878333
60.6218,-141.8241
33.5115,-116.55
18.9412,-68.001
57.0925,-157.0406
36.702,-116.3137
38.7948333,-122.7548333
59.9263,-152.3527
36.5105,-121.0971667
62.7559,-150.5558
39.2385,-120.0866
17.9125,-67.335
30.8723,102.9418
33.526,-116.7358333
35.581,-118.4856667
35.8521667,-117.6873333
46.4773333,-122.4063333
35.8548333,-117.688
35.855,-117.6888333
-17.4206,-69.6302
36.7393,-116.2584
34.1256667,-118.426
63.0781,-150.8127
36.6225,-113.119
36.6984,-116.3124
34.0446667,-116.9168333
33.5968333,-116.8146667
53.6927,-165.2517
63.0278,-150.6225
19.1991673,-155.360672
63.3478,-152.1403
47.7978,-113.1883
38.7368333,-122.7183333
62.5134,-151.9005
36.6978,-116.3145
36.6994,-116.3211
36.6994,-116.3107
36.7005,-116.3144
34.348,-116.7191667
63.5514,-147.5153
-28.9455,-176.1185
53.7391,-165.8879
61.5074,-151.6307
62.0712,-148.9702
36.0268333,-118.0261667
38.7999992,-122.7574997
39.1262,-119.4076
39.1301,-119.4072
36.0275,-118.0245
33.9755,-117.2231667
37.4305,-116.8268
61.1897,-152.2131
37.3394,-117.1336
37.3389,-117.1342
36.7007,-98.5796
36.1823333,-117.885
62.8999,-149.42
35.8618333,-117.689
37.362,-117.1297
37.3491,-117.1086
35.8605,-117.6915
35.8573333,-117.6878333
37.3342,-117.1188
34.1385,-117.4261667
46.8531667,-121.7603333
35.8626667,-117.6903333
60.5831,-150.8182
62.9288,-151.7771
38.7561667,-122.7116667
38.7575,-122.7098333
38.793499,-122.8073349
19.0077,-70.4273
37.5858333,-118.7936667
61.9145,-150.7928
67.5536,-145.5975
38.8218333,-122.7648333
60.0107,-141.1551
38.757,-122.7218333
46.4675,-122.3883333
19.4379997,-155.610672
35.8606667,-117.6883333
51.5464,-178.0741
19.173666,-155.4355011
62.6302,-151.4816
58.2395,-155.525
41.37,-122.0925
35.8638333,-117.6878333
38.7849998,-122.7441635
36.6553333,-120.8501667
35.8641667,-117.6845
63.3778,-150.1061
61.3098,-150.9238
36.7539,-116.2693
37.3416,-117.1271
37.3094,-117.0879
36.4891,-115.8213
36.4772,-115.8645
36.8844,-117.4787
38.7966652,-122.7624969
37.2885,-116.4735
17.979,-65.5039
37.331,-117.1259
36.4144,-115.4769
51.6803,-179.8475
37.3441,-117.1225
40.3793333,-121.5208333
40.3843333,-121.5056667
38.7803333,-122.751
64.6565,-149.3643
61.973,-150.824
33.464,-116.4348333
37.3538,-117.1208
19.3365,-155.1778333
33.2928333,-116.7428333
36.6106,-116.2888
37.3074,72.218
19.1828327,-155.4881592
57.0597,-157.7552
38.7983322,-122.7411652
38.8175,-122.8178333
36.0076667,-117.7205
33.5995,-116.8128333
33.216,-116.7443333
33.7028333,-116.8071667
44.6263,-111.8951
5.9785,116.5289
64.985,-147.3557
44.654,-111.9125
38.8113333,-122.7918333
33.9678333,-116.966
63.4647,-151.282
60.0158,-139.5591
38.8113333,-122.8216667
37.3543,-117.1231
35.8868333,-121.473
58.1715,-155.3436
38.7771683,-122.7558365
37.3371,-117.1196
63.2779,-151.0873
51.8299,178.5263
27.9568,142.9793
37.5585,-118.8603333
36.7686,20.5945
38.7478333,-122.702
37.6031667,-118.9525
-12.4698,-77.5869
37.3422,-117.1329
37.3707,-117.1254
37.195,-112.6588333
36.8179,20.5196
37.2378333,-121.6253333
18.6569,-66.7823
38.8095,-122.8228333
60.4364,-147.7789
38.8768349,-122.7965012
18.722,-64.9972
38.8246651,-122.8430023
66.1566,-148.8329
37.086,-119.7928333
66.3739,-147.6196
33.8636667,-117.5021667
37.0709,-116.9493
32.7821667,-115.5415
62.8799,-143.4928
63.2179,-150.6673
39.5869,-119.8147
46.8535,-121.7576667
38.8073349,-122.748497
53.9612,-163.6341
37.3597,-117.1214
35.8506667,-117.6793333
33.2918333,-116.744
33.293,-116.747
62.7688,-150.7349
-24.6208,-177.2583
36.559,-121.0798333
33.2138333,-116.743
37.3383,-117.1294
35.7864,-96.9885
37.354,-117.1207
37.3639,-117.1232
37.3832,-117.1266
33.019,-117.3358333
32.9653333,-115.5256667
51.8847,-176.9048
57.5645,-153.1937
38.8075,-122.7896667
33.5955,-116.8158333
44.66,-111.0378333
34.0085,-117.1755
38.8100014,-122.8243332
38.8098335,-122.82267
38.7593333,-122.7231667
-16.1022,-73.9271
51.3105,-177.8638
33.4733333,-116.5715
64.4,-152.4712
19.1282,-66.5952
65.6684,-147.9739
51.4137,-178.1269
34.8295,-119.2885
63.1154,-151.4178
38.8226662,-122.809166
35.4823333,-118.4238333
54.6962,-161.2668
33.49,-116.7503333
63.346,-149.5571
51.767,-175.6619
38.8241653,-122.7598343
33.6401667,-116.691
46.4851667,-122.409
36.13,-117.8553333
59.4126,-152.0178
51.851,178.6285
64.6995,-147.6802
63.031,-150.5773
37.0842,-116.9462
38.4446667,-122.6775
33.6035,-116.8091667
46.6936667,-121.9181667
18.1068,-66.966
59.854,-29.9871
51.7913,-174.5207
33.6003333,-116.8133333
34.61,-118.6416667
39.3155,-120.0252
51.8207,178.5359
37.4703333,-118.8166667
37.645,-118.9438333
12.9389,146.2089
33.5073333,-116.5508333
12.9004,146.086
37.7073333,-122.5515
36.5089,-97.2434
33.2143333,-116.7445
63.5625,-147.7405
40.3268333,-124.4203333
41.9291,-119.7867
51.8216,178.6731
33.5966667,-116.8163333
-15.6227,167.9613
50.9746,-178.0887
39.1856667,-120.4573333
59.9924,-153.3567
51.4434,-176.7666
52.2562,-170.0998
61.7185,-150.7503
61.9957,-151.268
19.3826675,-155.2481689
37.0789,-115.2813
17.9514,-66.8809
60.2969,-147.8055
38.8166667,-122.819
33.9693333,-116.6778333
60.0848,-150.286
36.6886667,-121.3216667
41.9167,-119.6437
34.0216667,-117.5793333
35.8516667,-117.6756667
50.4354,-177.169
64.8408,-147.4446
18.9864,-64.5457
51.8044,-178.5967
18.1513,-67.4353
18.0744,-64.985
18.2208,-65.0455
63.726,-148.7714
63.152,-150.114
19.4221,-68.8746
38.3865,-118.5613
63.1961,-150.762
33.5016667,-116.527
36.5316,69.9844
-28.7476,-71.5076
36.7666,-115.962
51.792,-174.5451
-10.5512,163.7682
61.7654,-149.6496
52.7013,-169.4848
38.8241667,-122.7618333
59.8382,-153.2764
37.3433,-117.1296
37.3363,-117.1278
37.3238,-117.0913
65.1601,-149.0561
37.327,-117.1266
37.358,-117.121
37.5058333,-118.819
36.7679,-115.8932
60.6764,-147.4412
38.8086662,-122.7926636
63.0503,-148.0657
38.8125,-122.791832
37.6394,-115.2942
62.2212,-151.1184
64.1127,-149.3588
51.7501,-178.5616
37.3131,-114.6447
46.2016667,-122.1826667
46.2013333,-122.191
36.8085,-115.6318
37.3514,-117.1198
33.2913333,-116.7478333
33.8495,-117.8541667
37.3469,-117.1071
37.34,-117.1104
62.2513,-146.2528
60.3107,-152.1374
37.3413,-117.1143
18.6942,-65.2935
18.0536,-65.5688
37.3539,-117.1085
35.854,-117.6866667
37.3176,-117.0902
37.3713,-117.1264
19.0935,-65.4164
19.107,-65.4422
38.8139992,-122.8243332
38.8025017,-122.7825012
19.4258327,-155.6060028
36.7303333,-121.3908333
34.1566667,-116.8143333
38.8295,-122.7891667
36.5711667,-121.0728333
61.1641,-151.3683
51.833,-174.7589
35.8545,-117.6856667
19.1945,-65.4026
35.854,-117.685
36.4456667,-120.9855
19.0545,-65.3632
34.1526667,-117.5518333
37.3264,-117.1101
19.0503,-65.429
63.0787,-151.5065
-4.8855,128.0086
38.7750015,-122.7558365
36.4088333,-116.9778333
37.3503,-117.1226
19.0606,-65.4353
62.6209,-149.5013
37.373,-117.1259
35.7811667,-117.645
38.8398323,-122.829834
62.6926,-150.2357
38.7584991,-122.7238312
62.3773,-148.3721
19.0125,-65.3786
19.075,-65.419
51.4913,-176.7751
38.7574997,-122.7241669
34.2911667,-117.102
37.3428,-117.1241
37.353,-117.1126
19.1371,-65.4726
19.1124,-65.449
19.0895,-65.61
19.1509,-65.4616
41.356,-122.1143333
19.0956,-65.4178
52.2104,-169.9126
41.354,-122.1063333
35.7821667,-117.6478333
51.5441,-175.9147
19.0259,-65.3655
35.7833333,-117.65
38.073,-112.3831667
35.7818333,-117.6491667
37.3289,-114.6395
60.1748,-152.8935
36.512,-121.0965
33.6998333,-116.8128333
61.5928,-146.4444
38.8366661,-122.7839966
62.2667,-150.0114
36.7833,-98.533
36.045,-117.5991667
58.6818,-151.1466
18.7129993,-155.4450073
38.7859993,-122.7463303
19.1434994,-155.4671631
37.3238,-117.0873
62.9964,-150.5044
35.8581667,-117.684
35.8563333,-117.6826667
35.0515,-117.6693333
38.8285,-122.8056667
19.2041664,-155.401001
39.4065,-119.9131
19.154,-155.4745
40.0683,-119.6609
19.1515007,-155.4768372
64.9956,-147.3914
33.7183333,-116.752
-16.6836,-69.553
63.268,-151.061
33.4141667,-116.3648333
69.229,-144.3438
32.6025,-116.9825
38.8219986,-122.7789993
